Wall_time,Step,Value
1774970976.5168974,105903,3288.0
1774970983.840094,105973,3292.0
1774970998.3498168,106130,3296.0
1774971005.5717468,106200,3300.0
1774971016.2431667,106323,3304.0
1774971026.7972908,106438,3308.0
1774971042.3435042,106612,3312.0
1774971050.1532078,106686,3316.0
1774971062.49476,106820,3320.0
1774971075.6478126,106971,3324.0
1774971085.7317991,107078,3328.0
1774971096.567906,107192,3332.0
1774971104.0894299,107261,3336.0
1774971117.632832,107406,3340.0
1774971131.07222,107564,3344.0
1774971140.2855837,107657,3348.0
1774971161.5675864,107907,3352.0
1774971171.2654147,107998,3356.0
1774971181.8495128,108105,3360.0
1774971188.5723836,108179,3364.0
1774971199.7466373,108287,3368.0
1774971212.200439,108416,3372.0
