Wall_time,Step,Value
1777042960.710165,86922,2788.0
1777042968.5527658,87006,2792.0
1777042984.062377,87199,2796.0
1777042996.613703,87350,2800.0
1777043008.5711699,87502,2804.0
1777043016.355156,87580,2808.0
1777043026.2998736,87685,2812.0
1777043037.3447568,87805,2816.0
1777043052.714527,87990,2820.0
1777043059.6102715,88071,2824.0
1777043066.783242,88152,2828.0
1777043079.4655106,88304,2832.0
1777043088.4659212,88408,2836.0
1777043098.9420273,88528,2840.0
1777043113.0347896,88710,2844.0
1777043122.996227,88820,2848.0
1777043133.3264608,88943,2852.0
1777043142.5896482,89047,2856.0
1777043151.7232702,89154,2860.0
1777043163.2721012,89300,2864.0
1777043183.0291905,89550,2868.0
1777043190.7570393,89632,2872.0
1777043201.8115754,89758,2876.0
1777043211.9585297,89881,2880.0
1777043225.050648,90049,2884.0
1777043232.9536607,90127,2888.0
1777043242.4647782,90237,2892.0
1777043255.5927439,90389,2896.0
1777043266.3807328,90514,2900.0
1777043275.114834,90620,2904.0
1777043287.2633893,90766,2908.0
1777043299.5860915,90912,2912.0
1777043311.7624052,91061,2916.0
1777043323.096059,91191,2920.0
1777043329.7260928,91268,2924.0
1777043346.8205953,91482,2928.0
1777043354.349481,91560,2932.0
1777043362.5278068,91641,2936.0
1777043372.6491203,91750,2940.0
1777043381.2271516,91854,2944.0
1777043390.3311963,91959,2948.0
1777043400.6646967,92085,2952.0
1777043414.4888856,92250,2956.0
1777043426.7956977,92398,2960.0
1777043438.5560937,92547,2964.0
1777043446.5330026,92631,2968.0
1777043454.7182,92715,2972.0
1777043467.3553035,92867,2976.0
1777043481.432446,93032,2980.0
1777043488.3575132,93113,2984.0
1777043496.3425274,93194,2988.0
1777043514.6719306,93413,2992.0
1777043524.4505694,93514,2996.0
1777043537.1673715,93664,3000.0
1777043550.7250555,93838,3004.0
1777043558.1886394,93919,3008.0
1777043570.5614047,94071,3012.0
1777043578.2722378,94155,3016.0
1777043585.5964313,94236,3020.0
1777043595.528789,94359,3024.0
1777043608.2219381,94511,3028.0
1777043618.716493,94637,3032.0
1777043626.3011696,94721,3036.0
1777043635.3784428,94825,3040.0
1777043643.9151983,94929,3044.0
1777043653.239374,95039,3048.0
1777043661.0866814,95117,3052.0
1777043679.4966984,95339,3056.0
1777043693.0741014,95505,3060.0
1777043700.0087588,95586,3064.0
1777043709.0753553,95693,3068.0
1777043716.6099124,95774,3072.0
1777043727.0496762,95898,3076.0
1777043737.732792,96021,3080.0
1777043747.8370697,96146,3084.0
1777043760.1119783,96294,3088.0
1777043773.9181383,96464,3092.0
1777043781.8022537,96545,3096.0
1777043793.3669274,96678,3100.0
1777043800.4629135,96762,3104.0
1777043813.2463164,96911,3108.0
1777043822.833644,97021,3112.0
1777043833.1688216,97144,3116.0
1777043848.7613702,97340,3120.0
1777043855.4669118,97418,3124.0
1777043865.402979,97524,3128.0
1777043880.8586218,97716,3132.0
1777043888.99078,97800,3136.0
1777043908.223443,98038,3140.0
1777043915.3077776,98122,3144.0
1777043929.4888265,98297,3148.0
1777043936.7527838,98378,3152.0
1777043943.6636918,98456,3156.0
1777043951.7094707,98534,3160.0
1777043963.4474707,98681,3164.0
1777043991.5448575,99053,3168.0
1777044005.2969122,99227,3172.0
1777044013.1606853,99311,3176.0
1777044021.242076,99392,3180.0
1777044036.3100045,99587,3184.0
1777044046.9404702,99709,3188.0
1777044055.690853,99813,3192.0
1777044063.3100019,99897,3196.0
1777044073.752363,100015,3200.0
1777044082.5294979,100105,3204.0
1777044090.7843204,100181,3208.0
1777044101.2535605,100293,3212.0
1777044109.074175,100366,3216.0
1777044116.7464535,100442,3220.0
1777044123.8003018,100518,3224.0
1777044139.6311605,100694,3228.0
1777044148.2563858,100770,3232.0
1777044156.071356,100842,3236.0
1777044168.480873,100978,3240.0
1777044178.4139838,101090,3244.0
1777044188.1700745,101188,3248.0
1777044200.984538,101316,3252.0
1777044208.7851355,101393,3256.0
1777044216.4784942,101466,3260.0
1777044223.3682468,101539,3264.0
1777044236.3889084,101670,3268.0
1777044247.4147084,101781,3272.0
1777044258.1314776,101896,3276.0
1777044272.1099687,102046,3280.0
1777044287.0137777,102220,3284.0
1777044304.5434663,102407,3288.0
1777044311.5912523,102478,3292.0
1777044322.6152349,102587,3296.0
1777044336.1596029,102735,3300.0
1777044344.9167738,102831,3304.0
1777044355.3651536,102938,3308.0
1777044363.0187664,103013,3312.0
1777044369.7717466,103081,3316.0
1777044376.958121,103150,3320.0
1777044383.851624,103223,3324.0
1777044391.461173,103301,3328.0
1777044399.271495,103377,3332.0
1777044409.1027203,103471,3336.0
1777044421.7438493,103603,3340.0
1777044430.7594051,103702,3344.0
1777044438.3543167,103772,3348.0
1777044447.5978568,103869,3352.0
1777044460.0892878,104004,3356.0
1777044467.6558459,104072,3360.0
1777044474.5003889,104144,3364.0
1777044485.0676744,104256,3368.0
1777044493.3427608,104332,3372.0
1777044502.9065871,104429,3376.0
